sourceIP,sourceTransportPort,destinationIP,destinationTransportPort,protocolIdentifier,flowStartSeconds,Throughput Standard Deviation,EWMA,ARIMA,Throughputs,EWMA Anomaly(T/F),ARIMA Anomaly(T/F),DBSCAN Anomaly(T/F)
10.10.1.25,40020,10.10.1.33,5201,6,2022-08-08T18:12:11.000-07:00,5.1279367547388566E8,"[2.0023470685E9, 3.00439441075E9, 3.505299974875E9, 3.7559645824375E9, 3.87985140321875E9, 3.942697791109375E9, 3.9736043930546875E9, 3.9903169835273438E9, 3.997718342763672E9, 4.000806993381836E9, 4.003614568690918E9, 4.004912492345459E9, 4.0054722156727295E9, 4.0069051378363647E9, 4.0059438229181824E9, 4.005656975459091E9, 4.0056583257295456E9, 4.006056999364773E9, 4.0054356961823864E9, 4.005511864091193E9, 4.0054774520455966E9, 4.0055667260227985E9, 4.0060938460113993E9, 4.0051074875056996E9, 4.0056774297528496E9, 4.005559087376425E9, 4.0063175436882124E9, 4.005651731844106E9, 4.0047915839220533E9, 4.0046766239610267E9, 4.0051582719805136E9, 4.004657180490257E9, 4.0047029722451286E9, 4.0052311101225643E9, 4.005850452561282E9, 4.006079416280641E9, 4.005435948140321E9, 4.0059592060701604E9, 4.00515863953508E9, 4.00536605226754E9, 4.00474465813377E9, 4.004887954566885E9, 4.0054797292834425E9, 4.0055100436417212E9, 4.005193821820861E9, 4.0053963924104304E9, 4.0049853287052155E9, 4.0055348498526077E9, 4.005925878926304E9, 4.006097025463152E9, 4.005865696731576E9, 4.005307876865788E9, 4.0055669109328938E9, 4.005484496966447E9, 4.0055804369832234E9, 4.0054168984916115E9, 4.0061637257458057E9, 4.005471953872903E9, 4.0035709224364514E9, 2.0184807522182257E9]","[4.0046941369999995E9, 4.0064417529999967E9, 4.006205538999984E9, 4.006204230985032E9, 4.006631513372116E9, 4.003722346483207E9, 4.005553975593114E9, 4.005816674002597E9, 4.0055888282843695E9, 4.0065985447694273E9, 4.003888104611E9, 4.006477449811701E9, 4.0062106504355273E9, 4.006074956046517E9, 4.008345686299354E9, 4.0049679282103376E9, 4.0053848859781137E9, 4.0056605123182507E9, 4.0064599908915896E9, 4.005452237459642E9, 4.0055927249394956E9, 4.0054436720444384E9, 4.005656802212556E9, 4.006626162291301E9, 4.004118432344911E9, 4.0062491104712353E9, 4.0054404098294396E9, 4.0070800068360615E9, 4.0049825263451567E9, 4.0039286167290125E9, 4.0045605865465946E9, 4.005641197623473E9, 4.004148461790588E9, 4.0048013644849854E9, 4.005764323259508E9, 4.0064717786173697E9, 4.0063098374887886E9, 4.0047910097438436E9, 4.006484118382474E9, 4.004354522907261E9, 4.0055741680300922E9, 4.004117522584066E9, 4.005034224690539E9, 4.0060744008695197E9, 4.00554067808261E9, 4.0048762023552594E9, 4.0055998698363132E9, 4.00457216526315E9, 4.0060899419269056E9, 4.006319009805321E9, 4.006268421203691E9, 4.005631507600626E9, 4.00474541028634E9, 4.005829927364763E9, 4.0054009525378876E9, 4.00567739888698E9, 4.0052516375735617E9, 4.006917353549185E9, 4.0047723145976725E9, 4.0016645735927997E9]","[4004694137.000000000000000000, 4006441753.000000000000000000, 4006205539.000000000000000000, 4006629190.000000000000000000, 4003738224.000000000000000000, 4005544179.000000000000000000, 4004510995.000000000000000000, 4007029574.000000000000000000, 4005119702.000000000000000000, 4003895644.000000000000000000, 4006422144.000000000000000000, 4006210416.000000000000000000, 4006031939.000000000000000000, 4008338060.000000000000000000, 4004982508.000000000000000000, 4005370128.000000000000000000, 4005659676.000000000000000000, 4006455673.000000000000000000, 4004814393.000000000000000000, 4005588032.000000000000000000, 4005443040.000000000000000000, 4005656000.000000000000000000, 4006620966.000000000000000000, 4004121129.000000000000000000, 4006247372.000000000000000000, 4005440745.000000000000000000, 4007076000.000000000000000000, 4004985920.000000000000000000, 4003931436.000000000000000000, 4004561664.000000000000000000, 4005639920.000000000000000000, 4004156089.000000000000000000, 4004748764.000000000000000000, 4005759248.000000000000000000, 4006469795.000000000000000000, 4006308380.000000000000000000, 4004792480.000000000000000000, 4006482464.000000000000000000, 4004358073.000000000000000000, 4005573465.000000000000000000, 4004123264.000000000000000000, 4005031251.000000000000000000, 4006071504.000000000000000000, 4005540358.000000000000000000, 4004877600.000000000000000000, 4005598963.000000000000000000, 4004574265.000000000000000000, 4006084371.000000000000000000, 4006316908.000000000000000000, 4006268172.000000000000000000, 4005634368.000000000000000000, 4004750057.000000000000000000, 4005825945.000000000000000000, 4005402083.000000000000000000, 4005676377.000000000000000000, 4005253360.000000000000000000, 4006910553.000000000000000000, 4004780182.000000000000000000, 4001669891.000000000000000000, 33390582.000000000000000000]","[true, true, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, true]","[false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, true]","[false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, true]"
10.10.0.2,56236,10.0.2.3,53,17,2022-08-11T05:03:53.000-07:00,"",[0.0],"",[0E-18],[false],[false],[true]
10.10.1.25,53056,10.10.1.33,5201,6,2022-08-08T09:53:34.000-07:00,2.1635541253083393E8,"[2.000440774E9, 3.0105762365E9, 3.50987742025E9, 3.753630658625E9, 3.8818628793125E9, 3.93840613715625E9, 3.972898890578125E9, 3.9867215347890625E9, 3.9948559543945312E9, 3.9993345511972656E9, 4.000118467598633E9, 4.0029609262993164E9, 4.003811088649658E9, 4.003933230324829E9, 4.0054892231624146E9, 4.0054318675812073E9, 4.0047600422906036E9, 4.005792054645302E9, 4.006180923322651E9, 4.0071316021613255E9, 4.0060719480806627E9, 4.0059292280403314E9, 4.0054920060201654E9, 4.0039830845100827E9, 4.004940833255041E9, 4.0052526731275206E9, 4.0060243170637603E9, 4.0049536655318804E9, 4.00547373976594E9, 4.00686848888297E9, 4.005792436441485E9, 4.005931891720742E9, 4.005733087860371E9, 4.0075495324301853E9, 3.9941739082150927E9, 4.0018337716075463E9, 4.005393154303773E9, 4.0042240426518865E9, 4.005046272325943E9, 4.0086933086629715E9, 4.0118576893314857E9, 4.008367103665743E9, 4.0067473818328714E9, 4.0061416749164357E9, 4.0074120774582176E9, 4.005630739229109E9, 4.0047640796145544E9, 4.006225034807277E9, 4.005047651403639E9, 4.0044641262018194E9, 4.0046902451009097E9, 4.005511628050455E9, 4.0048592090252275E9, 4.005018852512614E9, 4.0054962227563066E9, 4.0056096248781533E9, 4.0051477179390764E9, 4.005243264969538E9, 4.005553184484769E9, 3.1676979537423844E9]","","[4000881548.000000000000000000, 4020711699.000000000000000000, 4009178604.000000000000000000, 3997383897.000000000000000000, 4010095100.000000000000000000, 3994949395.000000000000000000, 4007391644.000000000000000000, 4000544179.000000000000000000, 4002990374.000000000000000000, 4003813148.000000000000000000, 4000902384.000000000000000000, 4005803385.000000000000000000, 4004661251.000000000000000000, 4004055372.000000000000000000, 4007045216.000000000000000000, 4005374512.000000000000000000, 4004088217.000000000000000000, 4006824067.000000000000000000, 4006569792.000000000000000000, 4008082281.000000000000000000, 4005012294.000000000000000000, 4005786508.000000000000000000, 4005054784.000000000000000000, 4002474163.000000000000000000, 4005898582.000000000000000000, 4005564513.000000000000000000, 4006795961.000000000000000000, 4003883014.000000000000000000, 4005993814.000000000000000000, 4008263238.000000000000000000, 4004716384.000000000000000000, 4006071347.000000000000000000, 4005534284.000000000000000000, 4009365977.000000000000000000, 3980798284.000000000000000000, 4009493635.000000000000000000, 4008952537.000000000000000000, 4003054931.000000000000000000, 4005868502.000000000000000000, 4012340345.000000000000000000, 4015022070.000000000000000000, 4004876518.000000000000000000, 4005127660.000000000000000000, 4005535968.000000000000000000, 4008682480.000000000000000000, 4003849401.000000000000000000, 4003897420.000000000000000000, 4007685990.000000000000000000, 4003870268.000000000000000000, 4003880601.000000000000000000, 4004916364.000000000000000000, 4006333011.000000000000000000, 4004206790.000000000000000000, 4005178496.000000000000000000, 4005973593.000000000000000000, 4005723027.000000000000000000, 4004685811.000000000000000000, 4005338812.000000000000000000, 4005863104.000000000000000000, 2329842723.000000000000000000]","[true, true, true, true, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, true]",[false],"[false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, true]"
10.10.1.25,33234,10.10.1.33,5201,6,2022-08-08T07:06:04.000-07:00,4.191904665750977E8,"[5.008067155E9, 7.5113067085E9, 8.76226359575E9, 9.390063922375E9, 9.7015799671875E9, 9.86359324759375E9, 9.941119018796875E9, 9.977234923398438E9, 9.997464896699219E9, 1.000601810234961E10, 1.0010600199674805E10, 1.0014042910837402E10, 1.0013465967418701E10, 1.001520397070935E10, 1.0011840602854675E10, 1.0013799001927338E10, 1.0014796610963669E10, 1.0014176105481834E10, 1.0014736231740917E10, 1.0016039872370459E10, 1.001679036818523E10, 1.0015898104092615E10, 1.0014412943046307E10, 1.0014449442523153E10, 1.0018863316261578E10, 1.0019508432130789E10, 1.0019535160065395E10, 1.0017296498032698E10, 1.001839556101635E10, 1.0015488372508175E10, 1.0012566995754087E10, 1.0014842825877045E10, 1.0016324567938522E10, 1.0015968389469261E10, 1.001611227773463E10, 1.0016056684367315E10, 1.0017258735683659E10, 1.001688144434183E10, 1.0013764678670914E10, 1.0014815142335457E10, 1.0010791532667728E10, 1.0027208596333864E10, 1.0022887219666931E10, 1.0019224438333466E10, 1.0017782268666733E10, 1.0014271766333366E10, 1.0014699924666683E10, 1.0014416984333342E10, 1.0030678836166672E10, 1.0025295824083336E10, 1.0021361809541668E10, 1.0016465099770834E10, 1.0017342850385418E10, 1.0015277548192709E10, 1.0013072758096355E10, 1.0013029203048178E10, 1.000330151802409E10, 1.0007905216512045E10, 1.0011065672256023E10, 1.0011459076128012E10, 1.0013955230564007E10, 9.982373861282003E9, 9.999546364141003E9, 1.0008337834570501E10, 1.0015125803285252E10, 1.0014206978142626E10, 1.0014969498571312E10, 1.0017039598785656E10, 1.0012258714392828E10, 1.0012653891196415E10, 9.986260329598207E9, 1.0001359393299103E10, 1.0007237150649551E10, 1.0012484779824776E10, 1.0011651624912388E10, 1.0012387165956194E10, 1.0025210312478096E10, 1.0019439156239048E10, 1.0016964539619524E10, 1.0019334273809761E10, 1.001972563890488E10, 1.001989838545244E10, 1.001389075422622E10, 1.001308264911311E10, 1.0012955135556555E10, 1.0016210103778278E10, 1.001516579588914E10, 1.0014751095944569E10, 1.0014849457972284E10, 1.0013946184986141E10, 1.000751857399307E10, 1.0011434520496536E10, 9.999188679248268E9, 1.0009860574624134E10, 1.0013708690312067E10, 1.0015924124156033E10, 1.0015010260078016E10, 1.003717454403901E10, 1.0026498292519505E10, 1.0020802621259752E10, 1.0015766156629875E10, 1.0014877188314938E10, 1.0014011710657469E10, 1.0032219904828735E10, 1.0022240772914368E10, 1.0017979458957184E10, 1.0014722076478592E10, 1.0014375748239296E10, 1.0015637061119648E10, 1.0015211445559824E10, 1.0015255111279911E10, 1.0014992947639956E10, 1.0012850310319977E10, 1.0013668841159988E10, 1.0012928750079994E10, 1.0012432378039997E10, 1.0012948142519999E10, 1.0012798583259998E10, 7.728298305629999E9]","","[10016134310.000000000000000000, 10014546262.000000000000000000, 10013220483.000000000000000000, 10017864249.000000000000000000, 10013096012.000000000000000000, 10025606528.000000000000000000, 10018644790.000000000000000000, 10013350828.000000000000000000, 10017694870.000000000000000000, 10014571308.000000000000000000, 10015182297.000000000000000000, 10017485622.000000000000000000, 10012889024.000000000000000000, 10016941974.000000000000000000, 10008477235.000000000000000000, 10015757401.000000000000000000, 10015794220.000000000000000000, 10013555600.000000000000000000, 10015296358.000000000000000000, 10017343513.000000000000000000, 10017540864.000000000000000000, 10015005840.000000000000000000, 10012927782.000000000000000000, 10014485942.000000000000000000, 10023277190.000000000000000000, 10020153548.000000000000000000, 10019561888.000000000000000000, 10015057836.000000000000000000, 10019494624.000000000000000000, 10012581184.000000000000000000, 10009645619.000000000000000000, 10017118656.000000000000000000, 10017806310.000000000000000000, 10015612211.000000000000000000, 10016256166.000000000000000000, 10016001091.000000000000000000, 10018460787.000000000000000000, 10016504153.000000000000000000, 10010647913.000000000000000000, 10015865606.000000000000000000, 10006767923.000000000000000000, 10043625660.000000000000000000, 10018565843.000000000000000000, 10015561657.000000000000000000, 10016340099.000000000000000000, 10010761264.000000000000000000, 10015128083.000000000000000000, 10014134044.000000000000000000, 10046940688.000000000000000000, 10019912812.000000000000000000, 10017427795.000000000000000000, 10011568390.000000000000000000, 10018220601.000000000000000000, 10013212246.000000000000000000, 10010867968.000000000000000000, 10012985648.000000000000000000, 9993573833.000000000000000000, 10012508915.000000000000000000, 10014226128.000000000000000000, 10011852480.000000000000000000, 10016451385.000000000000000000, 9950792492.000000000000000000, 10016718867.000000000000000000, 10017129305.000000000000000000, 10021913772.000000000000000000, 10013288153.000000000000000000, 10015732019.000000000000000000, 10019109699.000000000000000000, 10007477830.000000000000000000, 10013049068.000000000000000000, 9959866768.000000000000000000, 10016458457.000000000000000000, 10013114908.000000000000000000, 10017732409.000000000000000000, 10010818470.000000000000000000, 10013122707.000000000000000000, 10038033459.000000000000000000, 10013668000.000000000000000000, 10014489923.000000000000000000, 10021704008.000000000000000000, 10020117004.000000000000000000, 10020071132.000000000000000000, 10007883123.000000000000000000, 10012274544.000000000000000000, 10012827622.000000000000000000, 10019465072.000000000000000000, 10014121488.000000000000000000, 10014336396.000000000000000000, 10014947820.000000000000000000, 10013042912.000000000000000000, 10001090963.000000000000000000, 10015350467.000000000000000000, 9986942838.000000000000000000, 10020532470.000000000000000000, 10017556806.000000000000000000, 10018139558.000000000000000000, 10014096396.000000000000000000, 10059338828.000000000000000000, 10015822041.000000000000000000, 10015106950.000000000000000000, 10010729692.000000000000000000, 10013988220.000000000000000000, 10013146233.000000000000000000, 10050428099.000000000000000000, 10012261641.000000000000000000, 10013718145.000000000000000000, 10011464694.000000000000000000, 10014029420.000000000000000000, 10016898374.000000000000000000, 10014785830.000000000000000000, 10015298777.000000000000000000, 10014730784.000000000000000000, 10010707673.000000000000000000, 10014487372.000000000000000000, 10012188659.000000000000000000, 10011936006.000000000000000000, 10013463907.000000000000000000, 10012649024.000000000000000000, 5443798028.000000000000000000]","[true, true, true, true, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, true]",[false],"[false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, true]"
10.10.1.25,47062,10.10.1.33,5201,6,2022-08-08T19:11:04.000-07:00,13.435028842544403,"[0.0, 9.5]","","[0E-18, 19.000000000000000000]","[false, false]",[false],"[true, true]"
10.10.1.36,59599,10.10.0.2,53,17,2022-08-11T05:03:53.000-07:00,"",[0.0],"",[0E-18],[false],[false],[true]
10.10.1.25,37192,10.10.1.33,5201,6,2022-08-08T17:47:57.000-07:00,5.144901622778582E8,"[2.50289492E9, 3.753926908E9, 4.37968218E9, 4.6930247265E9, 4.84886417725E9, 4.927856792625E9, 4.9662073848125E9, 4.98698280440625E9, 4.997840378203125E9, 5.0019213251015625E9, 5.004187529550781E9, 5.005111290775391E9, 5.005730035387695E9, 5.005167076693848E9, 5.005980120346924E9, 5.006628204173462E9, 5.006679106586731E9, 5.0052024172933655E9, 5.004993166646683E9, 5.005340917323341E9, 5.005565189661671E9, 5.005677322830835E9, 5.007764030915418E9, 5.007821919457708E9, 5.007850405728854E9, 5.007160951364428E9, 5.006400683682214E9, 5.006638701841106E9, 5.006216710920553E9, 5.005535383960277E9, 5.005514691980139E9, 5.005826603490069E9, 5.007429552745035E9, 5.007899921872518E9, 5.007651568936258E9, 5.007315531468129E9, 5.006597319234064E9, 5.005559238617032E9, 5.005275863808516E9, 5.005949272404258E9, 5.007616319202129E9, 5.007863797601065E9, 5.007610519300532E9, 5.006671973150267E9, 5.007622610575133E9, 5.006736514787567E9, 5.006966481393784E9, 5.007368282196892E9, 5.006678715098446E9, 5.006209426049223E9, 5.006687786524611E9, 5.005480563262306E9, 5.006797071131153E9, 5.007567594565577E9, 5.007126296282788E9, 5.006401452141394E9, 5.006749404070697E9, 5.006444799535349E9, 3.0305414397676744E9]","","[5005789840.000000000000000000, 5004958896.000000000000000000, 5005437452.000000000000000000, 5006367273.000000000000000000, 5004703628.000000000000000000, 5006849408.000000000000000000, 5004557977.000000000000000000, 5007758224.000000000000000000, 5008697952.000000000000000000, 5006002272.000000000000000000, 5006453734.000000000000000000, 5006035052.000000000000000000, 5006348780.000000000000000000, 5004604118.000000000000000000, 5006793164.000000000000000000, 5007276288.000000000000000000, 5006730009.000000000000000000, 5003725728.000000000000000000, 5004783916.000000000000000000, 5005688668.000000000000000000, 5005789462.000000000000000000, 5005789456.000000000000000000, 5009850739.000000000000000000, 5007879808.000000000000000000, 5007878892.000000000000000000, 5006471497.000000000000000000, 5005640416.000000000000000000, 5006876720.000000000000000000, 5005794720.000000000000000000, 5004854057.000000000000000000, 5005494000.000000000000000000, 5006138515.000000000000000000, 5009032502.000000000000000000, 5008370291.000000000000000000, 5007403216.000000000000000000, 5006979494.000000000000000000, 5005879107.000000000000000000, 5004521158.000000000000000000, 5004992489.000000000000000000, 5006622681.000000000000000000, 5009283366.000000000000000000, 5008111276.000000000000000000, 5007357241.000000000000000000, 5005733427.000000000000000000, 5008573248.000000000000000000, 5005850419.000000000000000000, 5007196448.000000000000000000, 5007770083.000000000000000000, 5005989148.000000000000000000, 5005740137.000000000000000000, 5007166147.000000000000000000, 5004273340.000000000000000000, 5008113579.000000000000000000, 5008338118.000000000000000000, 5006684998.000000000000000000, 5005676608.000000000000000000, 5007097356.000000000000000000, 5006140195.000000000000000000, 1054638080.000000000000000000]","[true, true, true, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, true]",[false],"[false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, true]"
10.10.1.25,39630,10.10.1.33,5201,6,2022-08-10T20:12:26.000-07:00,2.1034841790460983E8,"[2.002543414E9, 3.00403247E9, 3.5041293645E9, 3.75491924025E9, 3.882292013625E9, 3.9433479203125E9, 3.97443041115625E9, 3.989879075578125E9, 3.9978843632890625E9, 4.0011729686445312E9, 4.0033062823222656E9, 4.003984126661133E9, 4.0044454343305664E9, 4.004981241665283E9, 4.0054153103326416E9, 4.005601461166321E9, 4.0061785445831604E9, 4.00569248479158E9, 4.00602615589579E9, 4.005659093947895E9, 4.0053783789739475E9, 4.005379414986974E9, 4.005227079993487E9, 4.004835923996743E9, 4.0050849024983716E9, 4.0056274797491856E9, 4.005474579874593E9, 4.0053820079372964E9, 4.005776542968648E9, 4.005541400984324E9, 4.0055143769921618E9, 4.005632272996081E9, 4.00551155049804E9, 4.00553467574902E9, 4.00502654887451E9, 4.005665149437255E9, 4.0064248467186275E9, 4.007280875859314E9, 4.006224512929657E9, 4.0050186864648285E9, 4.0051502837324142E9, 4.005524415366207E9, 4.0052218041831036E9, 4.005776807591552E9, 4.005283161795776E9, 4.004409322897888E9, 4.005264033948944E9, 4.004228811974472E9, 4.005140675987236E9, 4.005748753993618E9, 4.005066676996809E9, 4.0052784184984045E9, 4.0056607802492023E9, 4.0057767371246014E9, 4.0054402100623007E9, 4.0036122040311503E9, 4.0047757900155754E9, 4.0049768100077877E9, 4.005666505503894E9, 3.190889884751947E9]","","[4005086828.000000000000000000, 4005521526.000000000000000000, 4004226259.000000000000000000, 4005709116.000000000000000000, 4009664787.000000000000000000, 4004403827.000000000000000000, 4005512902.000000000000000000, 4005327740.000000000000000000, 4005889651.000000000000000000, 4004461574.000000000000000000, 4005439596.000000000000000000, 4004661971.000000000000000000, 4004906742.000000000000000000, 4005517049.000000000000000000, 4005849379.000000000000000000, 4005787612.000000000000000000, 4006755628.000000000000000000, 4005206425.000000000000000000, 4006359827.000000000000000000, 4005292032.000000000000000000, 4005097664.000000000000000000, 4005380451.000000000000000000, 4005074745.000000000000000000, 4004444768.000000000000000000, 4005333881.000000000000000000, 4006170057.000000000000000000, 4005321680.000000000000000000, 4005289436.000000000000000000, 4006171078.000000000000000000, 4005306259.000000000000000000, 4005487353.000000000000000000, 4005750169.000000000000000000, 4005390828.000000000000000000, 4005557801.000000000000000000, 4004518422.000000000000000000, 4006303750.000000000000000000, 4007184544.000000000000000000, 4008136905.000000000000000000, 4005168150.000000000000000000, 4003812860.000000000000000000, 4005281881.000000000000000000, 4005898547.000000000000000000, 4004919193.000000000000000000, 4006331811.000000000000000000, 4004789516.000000000000000000, 4003535484.000000000000000000, 4006118745.000000000000000000, 4003193590.000000000000000000, 4006052540.000000000000000000, 4006356832.000000000000000000, 4004384600.000000000000000000, 4005490160.000000000000000000, 4006043142.000000000000000000, 4005892694.000000000000000000, 4005103683.000000000000000000, 4001784198.000000000000000000, 4005939376.000000000000000000, 4005177830.000000000000000000, 4006356201.000000000000000000, 2376113264.000000000000000000]","[true, true, true, true, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, true]",[false],"[false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, true]"
10.10.1.25,47186,10.10.1.33,5201,6,2022-08-08T05:06:46.000-07:00,3.4586530035991296E7,"[4.5056975375E9, 6.75931934625E9, 7.886467495125E9, 8.4536571135625E9, 8.73234278378125E9, 8.872936196390625E9, 8.942995269195312E9, 8.981547216597656E9, 8.997069510298828E9, 9.004808563149414E9, 9.008923860574707E9, 9.007641638787354E9, 9.009825628893677E9, 9.011676892446838E9, 9.01104591322342E9, 9.01266468461171E9, 9.020504324305855E9, 9.016435790652927E9, 9.013286023326464E9, 9.01310182416323E9, 9.013713750081615E9, 9.013418145040808E9, 9.012949262520405E9, 9.013876163760202E9, 9.0127526098801E9, 9.01539728894005E9, 9.014085520970024E9, 9.012331219485012E9, 9.012305875242506E9, 9.011713278121254E9, 9.012979488560627E9, 9.016816473780313E9, 9.014351050890156E9, 9.013380696445078E9, 9.012512831222538E9, 9.011587231611269E9, 9.013843596305634E9, 9.013471615652817E9, 9.011415060326408E9, 9.012613936163204E9, 9.012003214081602E9, 9.011690739540802E9, 9.013193670270401E9, 9.0118601646352E9, 9.0123177333176E9, 9.0118208151588E9, 9.0124848010794E9, 9.0115832645397E9, 9.01199992326985E9, 9.012554937634926E9, 9.011739580817463E9, 9.012665473408731E9, 9.012810685204365E9, 9.014104475102182E9, 9.01371630155109E9, 9.013419390775545E9, 9.014204895387772E9, 9.014760284193886E9, 9.014010372096943E9, 8.880260718548471E9]","[Infinity, Infinity, Infinity, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","[9011395075.000000000000000000, 9012941155.000000000000000000, 9013615644.000000000000000000, 9020846732.000000000000000000, 9011028454.000000000000000000, 9013529609.000000000000000000, 9013054342.000000000000000000, 9020099164.000000000000000000, 9012591804.000000000000000000, 9012547616.000000000000000000, 9013039158.000000000000000000, 9006359417.000000000000000000, 9012009619.000000000000000000, 9013528156.000000000000000000, 9010414934.000000000000000000, 9014283456.000000000000000000, 9028343964.000000000000000000, 9012367257.000000000000000000, 9010136256.000000000000000000, 9012917625.000000000000000000, 9014325676.000000000000000000, 9013122540.000000000000000000, 9012480380.000000000000000000, 9014803065.000000000000000000, 9011629056.000000000000000000, 9018041968.000000000000000000, 9012773753.000000000000000000, 9010576918.000000000000000000, 9012280531.000000000000000000, 9011120681.000000000000000000, 9014245699.000000000000000000, 9020653459.000000000000000000, 9011885628.000000000000000000, 9012410342.000000000000000000, 9011644966.000000000000000000, 9010661632.000000000000000000, 9016099961.000000000000000000, 9013099635.000000000000000000, 9009358505.000000000000000000, 9013812812.000000000000000000, 9011392492.000000000000000000, 9011378265.000000000000000000, 9014696601.000000000000000000, 9010526659.000000000000000000, 9012775302.000000000000000000, 9011323897.000000000000000000, 9013148787.000000000000000000, 9010681728.000000000000000000, 9012416582.000000000000000000, 9013109952.000000000000000000, 9010924224.000000000000000000, 9013591366.000000000000000000, 9012955897.000000000000000000, 9015398265.000000000000000000, 9013328128.000000000000000000, 9013122480.000000000000000000, 9014990400.000000000000000000, 9015315673.000000000000000000, 9013260460.000000000000000000, 8746511065.000000000000000000]","[true, true, true, true, true, true, true, true, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, true]","[true, true, true, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false]","[false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, true]"
10.10.1.25,38494,10.10.1.33,5201,6,2022-08-08T17:58:00.000-07:00,12.727922061357855,"[0.0, 9.0]","","[0E-18, 18.000000000000000000]","[false, false]",[false],"[true, true]"
10.10.1.36,51458,10.10.0.2,53,6,2022-08-11T05:03:53.000-07:00,"",[280.5],"",[561.000000000000000000],[false],[false],[true]
